Survey Year,UNITID,OPE ID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Archery Men's Team Participation,Archery Women's Team Participation,Archery Coed Team Men Participation,Archery Coed Team Women Participation,Archery Total Participation,Badminton Men's Team Participation,Badminton Women's Team Participation,Badminton Coed Team Men Participation,Badminton Coed Team Women Participation,Badminton Total Participation,Baseball Men's Team Participation,Baseball Women's Team Participation,Baseball Coed Team Men Participation,Baseball Coed Team Women Participation,Baseball Total Participation,Basketball Men's Team Participation,Basketball Women's Team Participation,Basketball Coed Team Men Participation,Basketball Coed Team Women Participation,Basketball Total Participation,Beach Volleyball Men's Team Participation,Beach Volleyball Women's Team Participation,Beach Volleyball Coed Team Men Participation,Beach Volleyball Coed Team Women Participation,Beach Volleyball Total Participation,Bowling Men's Team Participation,Bowling Women's Team Participation,Bowling Coed Team Men Participation,Bowling Coed Team Women Participation,Bowling Total Participation,All Track Combined Men's Team Participation,All Track Combined Women's Team Participation,All Track Combined Coed Team Men Participation,All Track Combined Coed Team Women Participation,All Track Combined Total Participation,Diving Men's Team Participation,Diving Women's Team Participation,Diving Coed Team Men Participation,Diving Coed Team Women Participation,Diving Total Participation,Equestrian Men's Team Participation,Equestrian Women's Team Participation,Equestrian Coed Team Men Participation,Equestrian Coed Team Women Participation,Equestrian Total Participation,Fencing Men's Team Participation,Fencing Women's Team Participation,Fencing Coed Team Men Participation,Fencing Coed Team Women Participation,Fencing Total Participation,Field Hockey Men's Team Participation,Field Hockey Women's Team Participation,Field Hockey Coed Team Men Participation,Field Hockey Coed Team Women Participation,Field Hockey Total Participation,Football Men's Team Participation,Football Women's Team Participation,Football Coed Team Men Participation,Football Coed Team Women Participation,Football Total Participation,Golf Men's Team Participation,Golf Women's Team Participation,Golf Coed Team Men Participation,Golf Coed Team Women Participation,Golf Total Participation,Gymnastics Men's Team Participation,Gymnastics Women's Team Participation,Gymnastics Coed Team Men Participation,Gymnastics Coed Team Women Participation,Gymnastics Total Participation,Ice Hockey Men's Team Participation,Ice Hockey Women's Team Participation,Ice Hockey Coed Team Men Participation,Ice Hockey Coed Team Women Participation,Ice Hockey Total Participation,Lacrosse Men's Team Participation,Lacrosse Women's Team Participation,Lacrosse Coed Team Men Participation,Lacrosse Coed Team Women Participation,Lacrosse Total Participation,Rifle Men's Team Participation,Rifle Women's Team Participation,Rifle Coed Team Men Participation,Rifle Coed Team Women Participation,Rifle Total Participation,Rodeo Men's Team Participation,Rodeo Women's Team Participation,Rodeo Coed Team Men Participation,Rodeo Coed Team Women Participation,Rodeo Total Participation,Rowing Men's Team Participation,Rowing Women's Team Participation,Rowing Coed Team Men Participation,Rowing Coed Team Women Participation,Rowing Total Participation,Sailing Men's Team Participation,Sailing Women's Team Participation,Sailing Coed Team Men Participation,Sailing Coed Team Women Participation,Sailing Total Participation,Skiing Men's Team Participation,Skiing Women's Team Participation,Skiing Coed Team Men Participation,Skiing Coed Team Women Participation,Skiing Total Participation,Soccer Men's Team Participation,Soccer Women's Team Participation,Soccer Coed Team Men Participation,Soccer Coed Team Women Participation,Soccer Total Participation,Softball Men's Team Participation,Softball Women's Team Participation,Softball Coed Team Men Participation,Softball Coed Team Women Participation,Softball Total Participation,Squash Men's Team Participation,Squash Women's Team Participation,Squash Coed Team Men Participation,Squash Coed Team Women Participation,Squash Total Participation,Swimming and Diving Men's Team Participation,Swimming and Diving Women's Team Participation,Swimming and Diving Coed Team Men Participation,Swimming and Diving Coed Team Women Participation,Swimming and Diving Total Participation,Swimming Men's Team Participation,Swimming Women's Team Participation,Swimming Coed Team Men Participation,Swimming Coed Team Women Participation,Swimming Total Participation,Synchronized Swimming Men's Team Participation,Synchronized Swimming Women's Team Participation,Synchronized Swimming Coed Team Men Participation,Synchronized Swimming Coed Team Women Participation,Synchronized Swimming Total Participation,Table Tennis Men's Team Participation,Table Tennis Women's Team Participation,Table Tennis Coed Team Men Participation,Table Tennis Coed Team Women Participation,Table Tennis Total Participation,Team Handball Men's Team Participation,Team Handball Women's Team Participation,Team Handball Coed Team Men Participation,Team Handball Coed Team Women Participation,Team Handball Total Participation,Tennis Men's Team Participation,Tennis Women's Team Participation,Tennis Coed Team Men Participation,Tennis Coed Team Women Participation,Tennis Total Participation,Track and Field Indoor Men's Team Participation,Track and Field Indoor Women's Team Participation,Track and Field Indoor Coed Team Men Participation,Track and Field Indoor Coed Team Women Participation,Track and Field Indoor Total Participation,Track and Field Outdoor Men's Team Participation,Track and Field Outdoor Women's Team Participation,Track and Field Outdoor Coed Team Men Participation,Track and Field Outdoor Coed Team Women Participation,Track and Field Outdoor Total Participation,Track and Field X Country Men's Team Participation,Track and Field X Country Women's Team Participation,Track and Field X Country Coed Team Men Participation,Track and Field X Country Coed Team Women Participation,Track and Field X Country Total Participation,Volleyball Men's Team Participation,Volleyball Women's Team Participation,Volleyball Coed Team Men Participation,Volleyball Coed Team Women Participation,Volleyball Total Participation,Water Polo Men's Team Participation,Water Polo Women's Team Participation,Water Polo Coed Team Men Participation,Water Polo Coed Team Women Participation,Water Polo Total Participation,Weight Lifting Men's Team Participation,Weight Lifting Women's Team Participation,Weight Lifting Coed Team Men Participation,Weight Lifting Coed Team Women Participation,Weight Lifting Total Participation,Wrestling Men's Team Participation,Wrestling Women's Team Participation,Wrestling Coed Team Men Participation,Wrestling Coed Team Women Participation,Wrestling Total Participation,Other Sports Men's Team Participation,Other Sports Women's Team Participation,Other Sports Coed Team Men Participation,Other Sports Coed Team Women Participation,Other Sports Total Participation,Total Men's Team Participation,Total Women's Team Participation,Total Coed Team Men Participation,Total Coed Team Women Participation,Grand Total Men's Participation,Grand Total Women's Participation,Unduplicated Count Men's Participation,Unduplicated Count Women's Participation
2005,153603,00186900,Iowa State University,IA,NCAA Division I-A,,1,NCAA,10958,8475,19433,,,,,,,,,,,,,,,,18,15,,,33,,,,,,,,,,,102,100,,,202,,,,,,,,,,,,,,,,,,,,,142,,,,142,13,8,,,21,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,21,,22,,,22,,,,,,,25,,,25,,,,,,,,,,,,,,,,,,,,,,8,,,8,,,,,,,,,,,,,,,,,16,,,16,,,,,,,,,,,41,,,,41,,,,,,316,232,,,316,232,257,176
2005,204796,00309000,Ohio State University-Main Campus,OH,NCAA Division I-A,,1,NCAA,17773,16044,33817,,,,,,,,,,,37,,,,37,15,14,,,29,,,,,,,,,,,94,64,,,158,,,,,,,,,,,21,14,,,35,,23,,,23,104,,,,104,12,9,,,21,18,18,,,36,26,22,,,48,47,28,,,75,,,5,4,9,,,,,,,93,,,93,,,,,,,,,,,21,29,,,50,,18,,,18,,,,,,28,24,,,52,,,,,,,29,,,29,,,,,,,,,,,9,12,,,21,,,,,,,,,,,,,,,,18,15,,,33,,,,,,,,,,,34,,,,34,,,8,4,12,484,412,13,8,497,420,446,385
2005,243780,00182500,Purdue University-Main Campus,IN,NCAA Division I-A,,1,NCAA,17811,11902,29713,,,,,,,,,,,34,,,,34,17,14,,,31,,,,,,,,,,,85,107,,,192,,,,,,,,,,,,,,,,,,,,,101,,,,101,10,11,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,28,,22,,,22,,,,,,35,40,,,75,,,,,,,,,,,,,,,,,,,,,11,10,,,21,,,,,,,,,,,,,,,,,18,,,18,,,,,,,,,,,31,,,,31,,,,,,324,250,,,324,250,292,189
2005,126614,00137000,University of Colorado at Boulder,CO,NCAA Division I-A,,1,NCAA,12513,11260,23773,,,,,,,,,,,,,,,,19,13,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,112,10,11,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,15,,,29,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,,,20,40,28,,,68,43,32,,,75,19,16,,,35,,19,,,19,,,,,,,,,,,,,,,,,,,,,268,167,,,268,167,208,128
2005,145637,00177500,University of Illinois at Urbana-Champaign,IL,NCAA Division I-A,,1,NCAA,15903,14009,29912,,,,,,,,,,,36,,,,36,13,14,,,27,,,,,,,,,,,126,81,,,207,,,,,,,,,,,,,,,,,,,,,109,,,,109,12,10,,,22,15,14,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,23,,22,,,22,,,,,,,29,,,29,,,,,,,,,,,,,,,,,,,,,9,8,,,17,,,,,,,,,,,,,,,,,13,,,13,,,,,,,,,,,35,,,,35,,,,,,355,214,,,355,214,287,169
2005,153658,00189200,University of Iowa,IA,NCAA Division I-A,,1,NCAA,8485,9709,18194,,,,,,,,,,,50,,,,50,16,17,,,33,,,,,,,,,,,125,94,,,219,,,,,,,,,,,,,,,,,17,,,17,136,,,,136,13,9,,,22,19,16,,,35,,,,,,,,,,,,,,,,,,,,,,64,,,64,,,,,,,,,,,,26,,,26,,21,,,21,,,,,,19,27,,,46,,,,,,,,,,,,,,,,,,,,,15,7,,,22,,,,,,,,,,,,,,,,,15,,,15,,,,,,,,,,,36,,,,36,,,,,,429,313,,,429,313,407,297
2005,155317,00194800,University of Kansas Main Campus,KS,NCAA Division I-A,,1,NCAA,9287,9232,18519,,,,,,,,,,,43,,,,43,15,15,,,30,,,,,,,,,,,93,106,,,199,,,,,,,,,,,,,,,,,,,,,134,,,,134,12,11,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,75,,,,,,,,,,,,37,,,37,,18,,,18,,,,,,,37,,,37,,,,,,,,,,,,,,,,,,,,,,11,,,11,,,,,,,,,,,,,,,,,15,,,15,,,,,,,,,,,,,,,,,,,,,297,325,,,297,325,247,264
2005,174066,00396900,University of Minnesota-Twin Cities,MN,NCAA Division I-A,,1,NCAA,12634,14323,26957,,,,,,,,,,,37,,,,37,15,17,,,32,,,,,,,,,,,135,223,,,358,,,,,,,,,,,,,,,,,,,,,115,,,,115,12,14,,,26,16,16,,,32,26,23,,,49,,,,,,,,,,,,,,,,,83,,,83,,,,,,,,,,,,28,,,28,,25,,,25,,,,,,36,40,,,76,,,,,,,,,,,,,,,,,,,,,12,11,,,23,,,,,,,,,,,,,,,,,17,,,17,,,,,,,,,,,28,,,,28,,,,,,432,497,,,432,497,432,497
2005,178396,00251600,University of Missouri-Columbia,MO,NCAA Division I-A,,1,NCAA,9627,10338,19965,,,,,,,,,,,40,,,,40,13,17,,,30,,,,,,,,,,,133,116,,,249,,,,,,,,,,,,,,,,,,,,,128,,,,128,13,11,,,24,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,30,,22,,,22,,,,,,32,34,,,66,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,,,,,,,,,,,,,,,16,,,16,,,,,,,,,,,35,,,,35,,,,,,394,272,,,394,272,316,202
2005,181464,00256500,University of Nebraska at Lincoln,NE,NCAA Division I-A,,1,NCAA,8339,7429,15768,,,,,,,,,,,48,,,,48,18,13,,,31,,,,,,,10,,,10,162,128,,,290,,,,,,,,,,,,,,,,,,,,,127,,,,127,11,11,,,22,17,14,,,31,,,,,,,,,,,,8,,,8,,,,,,,,,,,,,,,,,,,,,,27,,,27,,21,,,21,,,,,,,26,,,26,,,,,,,,,,,,,,,,,,,,,10,10,,,20,,,,,,,,,,,,,,,,,15,,,15,,,,,,,,,,,35,,,,35,,,,,,428,283,,,428,283,342,212
